serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
60,Polkadot,DOT,2020-10-19 23:59:59,4.1112,3.9642,4.111,3.9906,249983724.9938,3402569424.4892354
61,Polkadot,DOT,2020-10-20 23:59:59,4.1382,3.8756,3.9897,3.9103,502694692.7575,3334145297.471872
62,Polkadot,DOT,2020-10-21 23:59:59,4.2456,3.9053,3.906,4.1411,458018406.6013,3530916222.939353
63,Polkadot,DOT,2020-10-22 23:59:59,4.3319,4.1316,4.1409,4.2689,367309225.3363,3639910111.755866
64,Polkadot,DOT,2020-10-23 23:59:59,4.4742,4.2023,4.2739,4.2668,461816707.9698,3638119606.107328
65,Polkadot,DOT,2020-10-24 23:59:59,4.4309,4.2446,4.2669,4.3553,310306551.7121,3713574040.581557
66,Polkadot,DOT,2020-10-25 23:59:59,4.4472,4.2679,4.3553,4.3352,339106539.2717,3696424431.583325
67,Polkadot,DOT,2020-10-26 23:59:59,4.7387,4.3042,4.3352,4.727,722990809.7886,4030479549.80599
68,Polkadot,DOT,2020-10-27 23:59:59,4.9278,4.6605,4.727,4.684,820401908.6609,3993760876.858368
69,Polkadot,DOT,2020-10-28 23:59:59,4.7743,4.2623,4.684,4.3651,649971737.9621,3721889676.07034
70,Polkadot,DOT,2020-10-29 23:59:59,4.4038,3.8793,4.3651,4.0533,686597328.9157,3456075112.579127
71,Polkadot,DOT,2020-10-30 23:59:59,4.1568,3.9372,4.0533,4.0881,586577443.2561,3485720265.4840994
72,Polkadot,DOT,2020-10-31 23:59:59,4.2742,4.0727,4.0882,4.1818,318678917.384,3565574466.3294506
73,Polkadot,DOT,2020-11-01 23:59:59,4.2256,4.1221,4.1817,4.2256,302861123.8207,3602960876.341059
74,Polkadot,DOT,2020-11-02 23:59:59,4.2616,3.9856,4.2258,4.0302,503474044.3756,3436367636.440123
75,Polkadot,DOT,2020-11-03 23:59:59,4.0652,3.8864,4.0302,4.0255,413471120.9017,3432306461.9563828
76,Polkadot,DOT,2020-11-04 23:59:59,4.1473,3.8942,4.0255,4.0981,836536271.6017,3494221350.355794
77,Polkadot,DOT,2020-11-05 23:59:59,4.2974,4.0257,4.0981,4.2352,375265287.2001,3611129170.01726
78,Polkadot,DOT,2020-11-06 23:59:59,4.634,4.2068,4.2352,4.5797,463200955.9006,3904829691.876525
79,Polkadot,DOT,2020-11-07 23:59:59,4.8384,4.1065,4.5797,4.242,724809168.163,3616897050.2414966
80,Polkadot,DOT,2020-11-08 23:59:59,4.4266,4.1426,4.242,4.3721,393903989.8474,3727855175.858209
81,Polkadot,DOT,2020-11-09 23:59:59,4.4577,4.2503,4.3721,4.3468,396903279.9048,3706261141.463343
82,Polkadot,DOT,2020-11-10 23:59:59,4.4983,4.3089,4.3468,4.415,379322634.3394,3764453583.918308
83,Polkadot,DOT,2020-11-11 23:59:59,4.6204,4.415,4.415,4.4572,404513889.7671,3910436471.1621337
84,Polkadot,DOT,2020-11-12 23:59:59,4.4716,4.3204,4.4572,4.3992,367161906.8609,3860331526.226348
85,Polkadot,DOT,2020-11-13 23:59:59,4.585,4.3741,4.3992,4.5401,342519103.4827,3985281155.54576
86,Polkadot,DOT,2020-11-14 23:59:59,4.5509,4.3705,4.5401,4.4656,331350626.8714,3921402330.1187606
87,Polkadot,DOT,2020-11-15 23:59:59,4.4915,4.3096,4.4656,4.38,325439057.7207,3847021230.326702
88,Polkadot,DOT,2020-11-16 23:59:59,4.5895,4.3459,4.38,4.4855,445672647.8267,3941257093.1834383
89,Polkadot,DOT,2020-11-17 23:59:59,4.9109,4.5667,4.6085,4.8447,675069949.4004,4257774181.934896
90,Polkadot,DOT,2020-11-18 23:59:59,4.9277,4.5268,4.8447,4.6797,671452167.6812,4113722907.908565
