serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
117,NEM,XEM,2015-07-27 23:59:59,0.0002,0.0002,0.0002,0.0002,4905.2798,1467449.99984
118,NEM,XEM,2015-07-28 23:59:59,0.0002,0.0002,0.0002,0.0002,3019.0601,1562795.99983
119,NEM,XEM,2015-07-29 23:59:59,0.0002,0.0002,0.0002,0.0002,1294.39,1451933.99984
120,NEM,XEM,2015-07-30 23:59:59,0.0002,0.0002,0.0002,0.0002,1903.8,1497122.99983
121,NEM,XEM,2015-07-31 23:59:59,0.0002,0.0002,0.0002,0.0002,797.916,1473515.99984
122,NEM,XEM,2015-08-01 23:59:59,0.0002,0.0002,0.0002,0.0002,1445.21,1473506.99984
123,NEM,XEM,2015-08-02 23:59:59,0.0002,0.0002,0.0002,0.0002,2565.02,1382894.99985
124,NEM,XEM,2015-08-03 23:59:59,0.0002,0.0002,0.0002,0.0002,2001.6,1386143.99985
125,NEM,XEM,2015-08-04 23:59:59,0.0002,0.0001,0.0002,0.0001,2832.5801,1334006.99985
126,NEM,XEM,2015-08-05 23:59:59,0.0002,0.0001,0.0001,0.0001,4230.1201,1331630.99985
127,NEM,XEM,2015-08-06 23:59:59,0.0001,0.0001,0.0001,0.0001,951.723,1266983.99986
128,NEM,XEM,2015-08-07 23:59:59,0.0001,0.0001,0.0001,0.0001,1810.8,1303325.99986
129,NEM,XEM,2015-08-08 23:59:59,0.0001,0.0001,0.0001,0.0001,3307.3201,1221767.99986
130,NEM,XEM,2015-08-09 23:59:59,0.0001,0.0001,0.0001,0.0001,8393.0996,1165607.99987
131,NEM,XEM,2015-08-10 23:59:59,0.0001,0.0001,0.0001,0.0001,1267.95,1218491.99986
132,NEM,XEM,2015-08-11 23:59:59,0.0001,0.0001,0.0001,0.0001,3005.75,1213460.99987
133,NEM,XEM,2015-08-12 23:59:59,0.0001,0.0001,0.0001,0.0001,5295.04,1199780.99987
134,NEM,XEM,2015-08-13 23:59:59,0.0001,0.0001,0.0001,0.0001,3420.3201,1110842.99988
135,NEM,XEM,2015-08-14 23:59:59,0.0001,0.0001,0.0001,0.0001,1770.04,1087109.99988
136,NEM,XEM,2015-08-15 23:59:59,0.0001,0.0001,0.0001,0.0001,2058.0801,1074392.99988
137,NEM,XEM,2015-08-16 23:59:59,0.0001,0.0001,0.0001,0.0001,2244.74,1102796.99988
138,NEM,XEM,2015-08-17 23:59:59,0.0001,0.0001,0.0001,0.0001,1510.89,1068938.99988
139,NEM,XEM,2015-08-18 23:59:59,0.0001,0.0001,0.0001,0.0001,2206.8301,829602.899908
140,NEM,XEM,2015-08-19 23:59:59,0.0001,0.0001,0.0001,0.0001,712.844,903374.9999
141,NEM,XEM,2015-08-20 23:59:59,0.0001,0.0001,0.0001,0.0001,147.755,954566.999894
142,NEM,XEM,2015-08-21 23:59:59,0.0001,0.0001,0.0001,0.0001,651.236,912149.999899
143,NEM,XEM,2015-08-22 23:59:59,0.0001,0.0001,0.0001,0.0001,480.954,911699.999899
144,NEM,XEM,2015-08-23 23:59:59,0.0001,0.0001,0.0001,0.0001,111.279,883842.299902
145,NEM,XEM,2015-08-24 23:59:59,0.0001,0.0001,0.0001,0.0001,1330.66,835220.699907
146,NEM,XEM,2015-08-25 23:59:59,0.0001,0.0001,0.0001,0.0001,1987.8,776467.799914
147,NEM,XEM,2015-08-26 23:59:59,0.0001,0.0001,0.0001,0.0001,1348.48,809787.59991
148,NEM,XEM,2015-08-27 23:59:59,0.0001,0.0001,0.0001,0.0001,833.3,870577.199903
149,NEM,XEM,2015-08-28 23:59:59,0.0001,0.0001,0.0001,0.0001,1851.6,840314.699907
150,NEM,XEM,2015-08-29 23:59:59,0.0001,0.0001,0.0001,0.0001,435.763,862997.399904
151,NEM,XEM,2015-08-30 23:59:59,0.0001,0.0001,0.0001,0.0001,1192.74,935792.999896
152,NEM,XEM,2015-08-31 23:59:59,0.0001,0.0001,0.0001,0.0001,588.106,848670.299906
153,NEM,XEM,2015-09-01 23:59:59,0.0001,0.0001,0.0001,0.0001,526.99,902717.9999
154,NEM,XEM,2015-09-02 23:59:59,0.0001,0.0001,0.0001,0.0001,897.487,792672.299912
155,NEM,XEM,2015-09-03 23:59:59,0.0001,0.0001,0.0001,0.0001,332.952,800916.299911
156,NEM,XEM,2015-09-04 23:59:59,0.0001,0.0001,0.0001,0.0001,232.591,869759.099903
157,NEM,XEM,2015-09-05 23:59:59,0.0001,0.0001,0.0001,0.0001,1098.89,771435.899914
158,NEM,XEM,2015-09-06 23:59:59,0.0001,0.0001,0.0001,0.0001,901.829,863410.499904
159,NEM,XEM,2015-09-07 23:59:59,0.0001,0.0001,0.0001,0.0001,315.356,863927.999904
160,NEM,XEM,2015-09-08 23:59:59,0.0001,0.0001,0.0001,0.0001,418.861,894469.499901
161,NEM,XEM,2015-09-09 23:59:59,0.0001,0.0001,0.0001,0.0001,1343.09,812904.29991
162,NEM,XEM,2015-09-10 23:59:59,0.0001,0.0001,0.0001,0.0001,2545.25,819586.799909
163,NEM,XEM,2015-09-11 23:59:59,0.0001,0.0001,0.0001,0.0001,590.494,848987.099906
164,NEM,XEM,2015-09-12 23:59:59,0.0001,0.0001,0.0001,0.0001,232.94,783833.399913
165,NEM,XEM,2015-09-13 23:59:59,0.0001,0.0001,0.0001,0.0001,658.594,811037.69991
166,NEM,XEM,2015-09-14 23:59:59,0.0001,0.0001,0.0001,0.0001,94.9496,809337.59991
167,NEM,XEM,2015-09-15 23:59:59,0.0001,0.0001,0.0001,0.0001,2995.3799,887416.199901
168,NEM,XEM,2015-09-16 23:59:59,0.0001,0.0001,0.0001,0.0001,10003.5,953945.999894
169,NEM,XEM,2015-09-17 23:59:59,0.0001,0.0001,0.0001,0.0001,5428.0601,973817.999892
170,NEM,XEM,2015-09-18 23:59:59,0.0001,0.0001,0.0001,0.0001,1353.85,902555.9999
171,NEM,XEM,2015-09-19 23:59:59,0.0001,0.0001,0.0001,0.0001,1439.58,916577.999898
172,NEM,XEM,2015-09-20 23:59:59,0.0001,0.0001,0.0001,0.0001,1249.59,897632.0999
173,NEM,XEM,2015-09-21 23:59:59,0.0001,0.0001,0.0001,0.0001,3745.01,918116.999898
174,NEM,XEM,2015-09-22 23:59:59,0.0001,0.0001,0.0001,0.0001,7599.3701,1166012.99987
175,NEM,XEM,2015-09-23 23:59:59,0.0001,0.0001,0.0001,0.0001,1843.25,1081421.99988
176,NEM,XEM,2015-09-24 23:59:59,0.0001,0.0001,0.0001,0.0001,987.425,1046789.99988
177,NEM,XEM,2015-09-25 23:59:59,0.0001,0.0001,0.0001,0.0001,1853.08,1209194.99987
178,NEM,XEM,2015-09-26 23:59:59,0.0001,0.0001,0.0001,0.0001,2186.02,1180889.99987
179,NEM,XEM,2015-09-27 23:59:59,0.0001,0.0001,0.0001,0.0001,1635.96,1173104.99987
180,NEM,XEM,2015-09-28 23:59:59,0.0001,0.0001,0.0001,0.0001,1641.1801,1248668.99986
181,NEM,XEM,2015-09-29 23:59:59,0.0002,0.0001,0.0001,0.0001,9727.7002,1337561.99985
182,NEM,XEM,2015-09-30 23:59:59,0.0002,0.0001,0.0001,0.0002,5863.98,1358873.99985
183,NEM,XEM,2015-10-01 23:59:59,0.0002,0.0002,0.0002,0.0002,11660.0,1578464.99982
184,NEM,XEM,2015-10-02 23:59:59,0.0002,0.0001,0.0002,0.0001,6645.27,1338290.99985
185,NEM,XEM,2015-10-03 23:59:59,0.0001,0.0001,0.0001,0.0001,5006.9502,1141703.99987
186,NEM,XEM,2015-10-04 23:59:59,0.0001,0.0001,0.0001,0.0001,1783.3,1096091.99988
187,NEM,XEM,2015-10-05 23:59:59,0.0001,0.0001,0.0001,0.0001,1639.61,1070432.99988
