serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
61,Bitcoin,BTC,2013-06-28 23:59:59,101.737,92.333,101.737,94.6492,0.0,1073887456.97
62,Bitcoin,BTC,2013-06-29 23:59:59,99.99,93.0,94.66,94.994,0.0,1078198523.95
63,Bitcoin,BTC,2013-06-30 23:59:59,98.1223,94.2223,94.999,96.614,0.0,1096957771.35
64,Bitcoin,BTC,2013-07-01 23:59:59,97.6649,86.2972,97.51,88.05,0.0,1000065296.25
65,Bitcoin,BTC,2013-07-02 23:59:59,92.3,87.51,88.05,90.134,0.0,1024082227.85
66,Bitcoin,BTC,2013-07-03 23:59:59,90.9812,76.9792,90.405,77.53,0.0,881233115.5
67,Bitcoin,BTC,2013-07-04 23:59:59,83.105,72.0,78.89,80.5258,0.0,915618608.9
68,Bitcoin,BTC,2013-07-05 23:59:59,80.0,65.526,79.99,68.431,0.0,778411178.875
69,Bitcoin,BTC,2013-07-06 23:59:59,75.0,66.82,68.505,70.2773,0.0,799741618.54
70,Bitcoin,BTC,2013-07-07 23:59:59,74.5611,66.62,68.749,74.5611,0.0,848838978.923
71,Bitcoin,BTC,2013-07-08 23:59:59,80.0,72.6,76.5,76.516,0.0,871457940.1
72,Bitcoin,BTC,2013-07-09 23:59:59,78.3,72.52,76.0,76.694,0.0,873841849.25
73,Bitcoin,BTC,2013-07-10 23:59:59,87.0,76.2,76.72,86.76,0.0,988957719.0
74,Bitcoin,BTC,2013-07-11 23:59:59,90.28,85.0799,88.0,88.98,0.0,1014650062.5
75,Bitcoin,BTC,2013-07-12 23:59:59,104.0,88.166,88.979,93.5949,0.0,1067634684.43
76,Bitcoin,BTC,2013-07-13 23:59:59,98.25,88.0622,93.9899,98.1339,0.0,1119796119.51
77,Bitcoin,BTC,2013-07-14 23:59:59,98.7,92.86,98.7,94.6913,0.0,1080917760.48
78,Bitcoin,BTC,2013-07-15 23:59:59,101.9,93.11,93.605,98.4002,0.0,1123658943.86
79,Bitcoin,BTC,2013-07-16 23:59:59,99.8623,96.1416,98.8903,97.4508,0.0,1113217032.45
80,Bitcoin,BTC,2013-07-17 23:59:59,99.97,96.18,96.71,98.5,0.0,1125658000.0
81,Bitcoin,BTC,2013-07-18 23:59:59,98.8,86.2,98.5,90.58,0.0,1035512824.5
82,Bitcoin,BTC,2013-07-19 23:59:59,95.2001,87.8,90.0689,92.17,0.0,1054083771.0
83,Bitcoin,BTC,2013-07-20 23:59:59,93.1,89.2711,92.0,89.3901,0.0,1022707664.6
84,Bitcoin,BTC,2013-07-21 23:59:59,91.95,88.0,89.8214,90.7573,0.0,1038798980.07
85,Bitcoin,BTC,2013-07-22 23:59:59,91.998,90.0754,91.998,91.61,0.0,1048939080.5
86,Bitcoin,BTC,2013-07-23 23:59:59,96.8193,91.6,91.6,95.5585,0.0,1094484057.67
87,Bitcoin,BTC,2013-07-24 23:59:59,95.99,93.0,95.5585,94.51,0.0,1082848325.0
88,Bitcoin,BTC,2013-07-25 23:59:59,97.33,93.8657,94.505,96.9,0.0,1110587857.5
89,Bitcoin,BTC,2013-07-26 23:59:59,97.4691,96.0,96.95,96.0202,0.0,1100902799.57
90,Bitcoin,BTC,2013-07-27 23:59:59,96.995,93.0,96.0201,94.116,0.0,1079491696.8
91,Bitcoin,BTC,2013-07-28 23:59:59,100.577,94.0,94.4,99.756,0.0,1144602837.9
92,Bitcoin,BTC,2013-07-29 23:59:59,102.5,98.455,98.6,101.2,0.0,1161619140.0
93,Bitcoin,BTC,2013-07-30 23:59:59,107.99,100.47,101.489,107.99,0.0,1240092366.0
94,Bitcoin,BTC,2013-07-31 23:59:59,111.344,103.88,107.95,106.09,0.0,1218777833.5
95,Bitcoin,BTC,2013-08-01 23:59:59,108.0,103.011,106.213,104.0,0.0,1195225200.0
96,Bitcoin,BTC,2013-08-02 23:59:59,108.0,101.211,104.856,104.501,0.0,1201487184.88
97,Bitcoin,BTC,2013-08-03 23:59:59,105.78,102.002,104.501,104.005,0.0,1196226508.12
98,Bitcoin,BTC,2013-08-04 23:59:59,105.95,103.523,104.95,105.144,0.0,1209797378.4
99,Bitcoin,BTC,2013-08-05 23:59:59,107.77,105.0,105.12,106.22,0.0,1222677176.0
100,Bitcoin,BTC,2013-08-06 23:59:59,107.382,105.557,106.72,106.75,0.0,1229098150.0
101,Bitcoin,BTC,2013-08-07 23:59:59,106.75,106.75,106.75,106.75,0.0,1229098150.0
102,Bitcoin,BTC,2013-08-08 23:59:59,106.75,101.26,106.75,103.0,0.0,1187105900.0
103,Bitcoin,BTC,2013-08-09 23:59:59,105.75,101.935,103.07,102.8,0.0,1185307130.0
104,Bitcoin,BTC,2013-08-10 23:59:59,103.9,102.41,102.8,103.0,0.0,1188153925.0
105,Bitcoin,BTC,2013-08-11 23:59:59,105.19,102.755,103.0,105.0,0.0,1211789250.0
106,Bitcoin,BTC,2013-08-12 23:59:59,108.0,103.5,105.0,106.636,0.0,1231248580.9
107,Bitcoin,BTC,2013-08-13 23:59:59,109.35,104.65,106.99,109.0,0.0,1259042650.0
108,Bitcoin,BTC,2013-08-14 23:59:59,114.995,108.001,109.555,112.562,0.0,1300656724.05
109,Bitcoin,BTC,2013-08-15 23:59:59,113.245,109.0,112.562,109.99,0.0,1271404657.25
110,Bitcoin,BTC,2013-08-16 23:59:59,112.3,108.517,109.995,108.994,0.0,1260352119.0
111,Bitcoin,BTC,2013-08-17 23:59:59,113.75,108.225,108.994,113.5,0.0,1312996375.0
112,Bitcoin,BTC,2013-08-18 23:59:59,114.688,112.0,112.75,113.5,0.0,1313544012.5
113,Bitcoin,BTC,2013-08-19 23:59:59,123.062,111.771,113.38,119.0,0.0,1377725475.0
114,Bitcoin,BTC,2013-08-20 23:59:59,123.011,117.508,119.0,121.205,0.0,1403829641.38
115,Bitcoin,BTC,2013-08-21 23:59:59,124.914,119.682,121.21,123.3,0.0,1428698677.5
116,Bitcoin,BTC,2013-08-22 23:59:59,123.5,120.6,123.3,121.15,0.0,1404437432.5
117,Bitcoin,BTC,2013-08-23 23:59:59,122.0,118.444,122.0,118.501,0.0,1374309422.45
118,Bitcoin,BTC,2013-08-24 23:59:59,121.39,118.02,118.51,120.045,0.0,1392768092.25
119,Bitcoin,BTC,2013-08-25 23:59:59,122.987,119.17,119.603,122.111,0.0,1417198896.58
120,Bitcoin,BTC,2013-08-26 23:59:59,122.755,119.93,122.111,120.056,0.0,1393847158.6
121,Bitcoin,BTC,2013-08-27 23:59:59,127.24,120.07,120.07,126.5,0.0,1469193137.5
122,Bitcoin,BTC,2013-08-28 23:59:59,127.32,122.62,126.48,122.62,0.0,1424675797.5
123,Bitcoin,BTC,2013-08-29 23:59:59,123.7,122.21,122.62,122.39,0.0,1422584866.25
124,Bitcoin,BTC,2013-08-30 23:59:59,135.75,120.99,122.35,133.49,0.0,1552288465.0
125,Bitcoin,BTC,2013-08-31 23:59:59,140.89,132.72,133.09,135.35,0.0,1574672051.25
126,Bitcoin,BTC,2013-09-01 23:59:59,145.81,134.81,135.14,138.34,0.0,1610215347.0
127,Bitcoin,BTC,2013-09-02 23:59:59,146.5,134.89,138.63,135.85,0.0,1581969853.75
128,Bitcoin,BTC,2013-09-03 23:59:59,138.34,133.0,135.61,136.77,0.0,1593346565.25
129,Bitcoin,BTC,2013-09-04 23:59:59,144.5,123.61,136.53,126.74,0.0,1477012117.5
130,Bitcoin,BTC,2013-09-05 23:59:59,131.44,121.83,126.76,126.43,0.0,1473965190.5
131,Bitcoin,BTC,2013-09-06 23:59:59,127.34,119.15,126.49,119.15,0.0,1389646450.0
132,Bitcoin,BTC,2013-09-07 23:59:59,125.94,118.46,118.89,124.15,0.0,1448411493.75
133,Bitcoin,BTC,2013-09-08 23:59:59,124.72,120.49,124.13,121.66,0.0,1419836071.5
134,Bitcoin,BTC,2013-09-09 23:59:59,129.06,119.75,121.86,127.11,0.0,1484085516.0
135,Bitcoin,BTC,2013-09-10 23:59:59,129.74,125.9,127.27,125.91,0.0,1470679164.0
136,Bitcoin,BTC,2013-09-11 23:59:59,137.83,123.27,125.89,135.25,0.0,1580450350.0
137,Bitcoin,BTC,2013-09-12 23:59:59,136.08,131.81,135.55,133.13,0.0,1556386219.25
138,Bitcoin,BTC,2013-09-13 23:59:59,137.58,132.27,132.83,134.98,0.0,1578699084.0
139,Bitcoin,BTC,2013-09-14 23:59:59,135.85,128.87,135.01,129.22,0.0,1512038755.5
140,Bitcoin,BTC,2013-09-15 23:59:59,131.44,128.26,129.4,130.37,0.0,1526085146.0
141,Bitcoin,BTC,2013-09-16 23:59:59,132.72,129.77,130.86,131.72,0.0,1542395098.0
142,Bitcoin,BTC,2013-09-17 23:59:59,132.76,124.89,131.59,131.66,0.0,1542278406.0
143,Bitcoin,BTC,2013-09-18 23:59:59,133.2,130.54,131.71,131.47,0.0,1540598327.5
144,Bitcoin,BTC,2013-09-19 23:59:59,131.77,128.45,131.37,129.65,0.0,1519883708.75
145,Bitcoin,BTC,2013-09-20 23:59:59,135.62,126.68,129.7,127.04,0.0,1489921944.0
146,Bitcoin,BTC,2013-09-21 23:59:59,128.61,126.24,126.95,127.43,0.0,1495101146.75
147,Bitcoin,BTC,2013-09-22 23:59:59,133.94,126.59,127.87,129.12,0.0,1515584736.0
